,area_type,area_name,date,year,month,seasonally_adjusted_y_n,status_preliminary_final,labor_force,employment,unemployment,unemployment_rate
16084,Sub-County Place,Columbia CDP,2020-01-01T00:00:00.000,2020,January,N,Final,760,700,60,0.076
16085,Sub-County Place,Colusa city,2020-01-01T00:00:00.000,2020,January,N,Final,2930,2520,410,0.14
16086,Sub-County Place,Commerce city,2020-01-01T00:00:00.000,2020,January,N,Final,6000,5700,300,0.049
16087,Sub-County Place,Compton city,2020-01-01T00:00:00.000,2020,January,N,Final,39900,37300,2700,0.067
16088,Sub-County Place,Concord city,2020-01-01T00:00:00.000,2020,January,N,Final,65100,63100,1900,0.03
16089,Sub-County Place,Concow CDP,2020-01-01T00:00:00.000,2020,January,N,Final,200,100,0,0.198
16090,Sub-County Place,Copperopolis CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2390,2250,140,0.06
16091,Sub-County Place,Corcoran city,2020-01-01T00:00:00.000,2020,January,N,Final,4600,3700,800,0.183
16092,Sub-County Place,Corning city,2020-01-01T00:00:00.000,2020,January,N,Final,3390,3130,260,0.076
16093,Sub-County Place,Corona city,2020-01-01T00:00:00.000,2020,January,N,Final,85700,83000,2700,0.032
16094,Sub-County Place,Coronado city,2020-01-01T00:00:00.000,2020,January,N,Final,8400,8200,200,0.028
16095,Sub-County Place,Corralitos CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1100,900,200,0.141
16096,Sub-County Place,Corte Madera town,2020-01-01T00:00:00.000,2020,January,N,Final,5300,5100,200,0.037
16097,Sub-County Place,Costa Mesa city,2020-01-01T00:00:00.000,2020,January,N,Final,65400,63700,1800,0.027
16098,Sub-County Place,Cotati city,2020-01-01T00:00:00.000,2020,January,N,Final,4000,3900,100,0.031
16099,Sub-County Place,Coto de Caza CDP,2020-01-01T00:00:00.000,2020,January,N,Final,7800,7600,200,0.023
16100,Sub-County Place,Cottonwood CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1300,1300,0,0
16101,Sub-County Place,Country Club CDP,2020-01-01T00:00:00.000,2020,January,N,Final,4600,4000,600,0.132
16102,Sub-County Place,Covelo CDP,2020-01-01T00:00:00.000,2020,January,N,Final,360,350,20,0.047
16103,Sub-County Place,Covina city,2020-01-01T00:00:00.000,2020,January,N,Final,24500,23200,1300,0.052
16104,Sub-County Place,Crescent City city,2020-01-01T00:00:00.000,2020,January,N,Final,1530,1440,90,0.06
16105,Sub-County Place,Crescent Mills CDP,2020-01-01T00:00:00.000,2020,January,N,Final,40,40,0,0
16106,Sub-County Place,Crestline CDP,2020-01-01T00:00:00.000,2020,January,N,Final,4100,4000,100,0.019
16107,Sub-County Place,C Road CDP,2020-01-01T00:00:00.000,2020,January,N,Final,50,50,0,0
16108,Sub-County Place,Crockett CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1800,1700,100,0.032
16109,Sub-County Place,Cromberg CDP,2020-01-01T00:00:00.000,2020,January,N,Final,100,100,10,0.069
16110,Sub-County Place,Cudahy city,2020-01-01T00:00:00.000,2020,January,N,Final,10300,9800,500,0.05
16111,Sub-County Place,Culver City city,2020-01-01T00:00:00.000,2020,January,N,Final,23600,22600,1100,0.045
16112,Sub-County Place,Cupertino city,2020-01-01T00:00:00.000,2020,January,N,Final,29400,28600,800,0.026
16113,Sub-County Place,Cutler CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2400,1900,400,0.179
16114,Sub-County Place,Cypress city,2020-01-01T00:00:00.000,2020,January,N,Final,25000,24300,800,0.03
16115,Sub-County Place,Daly City city,2020-01-01T00:00:00.000,2020,January,N,Final,65000,63600,1400,0.022
16116,Sub-County Place,Dana Point city,2020-01-01T00:00:00.000,2020,January,N,Final,18700,18100,500,0.029
16117,Sub-County Place,Danville town,2020-01-01T00:00:00.000,2020,January,N,Final,20500,19900,600,0.028
16118,Sub-County Place,Darwin CDP,2020-01-01T00:00:00.000,2020,January,N,Final,0,0,0,0
16119,Sub-County Place,Davis city,2020-01-01T00:00:00.000,2020,January,N,Final,35200,34300,1000,0.027
16120,Sub-County Place,Day Valley CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1500,1400,100,0.064
16121,Sub-County Place,Deer Park CDP,2020-01-01T00:00:00.000,2020,January,N,Final,400,400,0,0.066
16122,Sub-County Place,Del Aire CDP,2020-01-01T00:00:00.000,2020,January,N,Final,5400,5200,200,0.028
16123,Sub-County Place,Delano city,2020-01-01T00:00:00.000,2020,January,N,Final,22700,17100,5700,0.249
16124,Sub-County Place,Delhi CDP,2020-01-01T00:00:00.000,2020,January,N,Final,5400,4900,500,0.088
16125,Sub-County Place,Delleker CDP,2020-01-01T00:00:00.000,2020,January,N,Final,120,120,0,0
16126,Sub-County Place,Del Mar city,2020-01-01T00:00:00.000,2020,January,N,Final,2100,2100,0,0.018
16127,Sub-County Place,Del Monte Forest CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1600,1500,200,0.106
16128,Sub-County Place,Del Rey CDP,2020-01-01T00:00:00.000,2020,January,N,Final,500,500,100,0.104
16129,Sub-County Place,Del Rey Oaks city,2020-01-01T00:00:00.000,2020,January,N,Final,900,800,100,0.104
16130,Sub-County Place,Denair CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2300,2200,200,0.064
16131,Sub-County Place,Derby Acres CDP,2020-01-01T00:00:00.000,2020,January,N,Final,100,100,0,0.09
16132,Sub-County Place,Desert Hot Springs city,2020-01-01T00:00:00.000,2020,January,N,Final,11800,11100,700,0.061
16133,Sub-County Place,Desert View Highlands CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1400,1300,100,0.049
16134,Sub-County Place,Diablo CDP,2020-01-01T00:00:00.000,2020,January,N,Final,100,100,0,0
16135,Sub-County Place,Diamond Bar city,2020-01-01T00:00:00.000,2020,January,N,Final,30900,29700,1200,0.038
16136,Sub-County Place,Diamond Springs CDP,2020-01-01T00:00:00.000,2020,January,N,Final,5200,5000,200,0.033
16137,Sub-County Place,Dinuba city,2020-01-01T00:00:00.000,2020,January,N,Final,10800,9400,1500,0.135
16138,Sub-County Place,Discovery Bay CDP,2020-01-01T00:00:00.000,2020,January,N,Final,8000,7700,200,0.027
16139,Sub-County Place,Dixon city,2020-01-01T00:00:00.000,2020,January,N,Final,9900,9500,400,0.04
16140,Sub-County Place,Dixon Lane Meadow Creek CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1200,1140,60,0.05
16141,Sub-County Place,Dollar Point CDP,2020-01-01T00:00:00.000,2020,January,N,Final,500,500,0,0
16142,Sub-County Place,Dorrington CDP,2020-01-01T00:00:00.000,2020,January,N,Final,90,90,0,0.044
16143,Sub-County Place,Dos Palos city,2020-01-01T00:00:00.000,2020,January,N,Final,2400,2200,200,0.098
16144,Sub-County Place,Downey city,2020-01-01T00:00:00.000,2020,January,N,Final,58300,55700,2700,0.045
16145,Sub-County Place,Duarte city,2020-01-01T00:00:00.000,2020,January,N,Final,11500,10800,600,0.055
16146,Sub-County Place,Dublin city,2020-01-01T00:00:00.000,2020,January,N,Final,32800,32000,800,0.024
16147,Sub-County Place,Ducor CDP,2020-01-01T00:00:00.000,2020,January,N,Final,200,200,0,0.094
16148,Sub-County Place,Dunsmuir city,2020-01-01T00:00:00.000,2020,January,N,Final,710,650,50,0.075
16149,Sub-County Place,Durham CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2800,2700,100,0.033
16150,Sub-County Place,Dustin Acres CDP,2020-01-01T00:00:00.000,2020,January,N,Final,200,200,0,0.025
16151,Sub-County Place,Earlimart CDP,2020-01-01T00:00:00.000,2020,January,N,Final,4000,3300,600,0.16
16152,Sub-County Place,East Foothills CDP,2020-01-01T00:00:00.000,2020,January,N,Final,3600,3500,0,0.013
16153,Sub-County Place,East Hemet CDP,2020-01-01T00:00:00.000,2020,January,N,Final,8600,8000,500,0.062
16154,Sub-County Place,East Los Angeles CDP,2020-01-01T00:00:00.000,2020,January,N,Final,57700,53500,4200,0.073
16155,Sub-County Place,East Oakdale CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1300,1300,0,0.022
16156,Sub-County Place,Easton CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1000,900,100,0.059
16157,Sub-County Place,East Orosi CDP,2020-01-01T00:00:00.000,2020,January,N,Final,300,200,100,0.234
16158,Sub-County Place,East Palo Alto city,2020-01-01T00:00:00.000,2020,January,N,Final,15000,14600,400,0.029
16159,Sub-County Place,East Pasadena CDP,2020-01-01T00:00:00.000,2020,January,N,Final,3100,3000,100,0.018
16160,Sub-County Place,East Porterville CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2500,1800,600,0.256
16161,Sub-County Place,East Quincy CDP,2020-01-01T00:00:00.000,2020,January,N,Final,900,900,0,0
16162,Sub-County Place,East Richmond Heights CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1800,1800,0,0.011
16163,Sub-County Place,East San Gabriel CDP,2020-01-01T00:00:00.000,2020,January,N,Final,7700,7600,200,0.023
16164,Sub-County Place,East Shore CDP,2020-01-01T00:00:00.000,2020,January,N,Final,80,30,40,0.587
16165,Sub-County Place,East Sonora CDP,2020-01-01T00:00:00.000,2020,January,N,Final,880,880,0,0
16166,Sub-County Place,Eastvale City city,2020-01-01T00:00:00.000,2020,January,N,Final,32700,31700,1000,0.031
16167,Sub-County Place,Edwards AFB CDP,2020-01-01T00:00:00.000,2020,January,N,Final,400,300,0,0.077
16168,Sub-County Place,El Cajon city,2020-01-01T00:00:00.000,2020,January,N,Final,44600,42800,1800,0.04
16169,Sub-County Place,El Centro city,2020-01-01T00:00:00.000,2020,January,N,Final,18600,16000,2700,0.144
16170,Sub-County Place,El Cerrito CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2500,2400,100,0.029
16171,Sub-County Place,El Cerrito city,2020-01-01T00:00:00.000,2020,January,N,Final,13700,13300,400,0.026
16172,Sub-County Place,El Dorado Hills CDP,2020-01-01T00:00:00.000,2020,January,N,Final,23100,22400,700,0.03
16173,Sub-County Place,El Granada CDP,2020-01-01T00:00:00.000,2020,January,N,Final,3800,3700,100,0.036
16174,Sub-County Place,Elk Grove CDP,2020-01-01T00:00:00.000,2020,January,N,Final,83100,80400,2700,0.033
16175,Sub-County Place,Elkhorn CDP,2020-01-01T00:00:00.000,2020,January,N,Final,800,600,100,0.172
16176,Sub-County Place,Elmira CDP,2020-01-01T00:00:00.000,2020,January,N,Final,100,100,0,0.048
16177,Sub-County Place,El Monte city,2020-01-01T00:00:00.000,2020,January,N,Final,53100,50600,2500,0.048
16178,Sub-County Place,El Paso de Robles (Paso Robles) city,2020-01-01T00:00:00.000,2020,January,N,Final,16100,15600,500,0.03
16179,Sub-County Place,El Rio CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2800,2500,300,0.09
16180,Sub-County Place,El Segundo city,2020-01-01T00:00:00.000,2020,January,N,Final,9900,9400,500,0.052
16181,Sub-County Place,El Sobrante CDP,2020-01-01T00:00:00.000,2020,January,N,Final,7500,7200,300,0.035
16182,Sub-County Place,El Verano CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1700,1600,100,0.039
16183,Sub-County Place,Emeryville city,2020-01-01T00:00:00.000,2020,January,N,Final,7500,7400,100,0.017
16184,Sub-County Place,Empire CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1700,1600,100,0.06
16185,Sub-County Place,Encinitas city,2020-01-01T00:00:00.000,2020,January,N,Final,33000,32100,900,0.027
16186,Sub-County Place,Escalon city,2020-01-01T00:00:00.000,2020,January,N,Final,3700,3500,200,0.041
16187,Sub-County Place,Escondido city,2020-01-01T00:00:00.000,2020,January,N,Final,68800,66600,2200,0.032
16188,Sub-County Place,Esparto CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1700,1600,100,0.039
16189,Sub-County Place,Eureka city,2020-01-01T00:00:00.000,2020,January,N,Final,12300,11800,500,0.037
16190,Sub-County Place,Exeter city,2020-01-01T00:00:00.000,2020,January,N,Final,4700,4000,700,0.153
16191,Sub-County Place,Fairfax town,2020-01-01T00:00:00.000,2020,January,N,Final,4600,4500,100,0.02
16192,Sub-County Place,Fairfield city,2020-01-01T00:00:00.000,2020,January,N,Final,52800,50700,2100,0.04
16193,Sub-County Place,Fair Oaks CDP,2020-01-01T00:00:00.000,2020,January,N,Final,14700,14300,400,0.027
16194,Sub-County Place,Fairview CDP,2020-01-01T00:00:00.000,2020,January,N,Final,5600,5500,100,0.013
16195,Sub-County Place,Fallbrook CDP,2020-01-01T00:00:00.000,2020,January,N,Final,13300,12900,400,0.03
16196,Sub-County Place,Fall River Mills CDP,2020-01-01T00:00:00.000,2020,January,N,Final,100,100,0,0.183
16197,Sub-County Place,Farmersville city,2020-01-01T00:00:00.000,2020,January,N,Final,5300,4600,800,0.145
16198,Sub-County Place,Farmington CDP,2020-01-01T00:00:00.000,2020,January,N,Final,100,100,0,0
16199,Sub-County Place,Fellows CDP,2020-01-01T00:00:00.000,2020,January,N,Final,0,0,0,0
16200,Sub-County Place,Felton CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2200,2100,200,0.071
16201,Sub-County Place,Ferndale city,2020-01-01T00:00:00.000,2020,January,N,Final,600,500,0,0.03
16202,Sub-County Place,Fetters Hot Springs Agua Caliente CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2300,2200,100,0.023
16203,Sub-County Place,Fillmore city,2020-01-01T00:00:00.000,2020,January,N,Final,7300,7200,200,0.025
16204,Sub-County Place,Firebaugh city,2020-01-01T00:00:00.000,2020,January,N,Final,3600,2800,800,0.227
16205,Sub-County Place,Florence Graham CDP,2020-01-01T00:00:00.000,2020,January,N,Final,29400,27400,2000,0.068
16206,Sub-County Place,Florin CDP,2020-01-01T00:00:00.000,2020,January,N,Final,19100,17800,1400,0.071
16207,Sub-County Place,Folsom city,2020-01-01T00:00:00.000,2020,January,N,Final,38200,37200,1000,0.027
16208,Sub-County Place,Fontana city,2020-01-01T00:00:00.000,2020,January,N,Final,100700,97000,3700,0.037
16209,Sub-County Place,Foothill Farms CDP,2020-01-01T00:00:00.000,2020,January,N,Final,16000,15200,800,0.049
16210,Sub-County Place,Ford City CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1900,1700,200,0.112
16211,Sub-County Place,Foresthill CDP,2020-01-01T00:00:00.000,2020,January,N,Final,800,800,0,0.036
16212,Sub-County Place,Forest Meadows CDP,2020-01-01T00:00:00.000,2020,January,N,Final,490,450,40,0.076
16213,Sub-County Place,Forestville CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1900,1800,100,0.042
16214,Sub-County Place,Fort Bragg city,2020-01-01T00:00:00.000,2020,January,N,Final,3080,2940,140,0.044
16215,Sub-County Place,Fortuna city,2020-01-01T00:00:00.000,2020,January,N,Final,5100,4900,200,0.039
16216,Sub-County Place,Foster City city,2020-01-01T00:00:00.000,2020,January,N,Final,20000,19600,400,0.021
16217,Sub-County Place,Fountain Valley city,2020-01-01T00:00:00.000,2020,January,N,Final,28000,27200,800,0.03
16218,Sub-County Place,Fowler city,2020-01-01T00:00:00.000,2020,January,N,Final,2900,2800,200,0.057
16219,Sub-County Place,Frazier Park CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1300,1100,100,0.108
16220,Sub-County Place,Freedom CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1800,1600,200,0.13
16221,Sub-County Place,Fremont city,2020-01-01T00:00:00.000,2020,January,N,Final,121100,117800,3300,0.027
16222,Sub-County Place,French Camp CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1100,1100,100,0.067
16223,Sub-County Place,Fresno city,2020-01-01T00:00:00.000,2020,January,N,Final,232300,218500,13800,0.059
16224,Sub-County Place,Friant CDP,2020-01-01T00:00:00.000,2020,January,N,Final,300,200,0,0.124
16225,Sub-County Place,Fullerton city,2020-01-01T00:00:00.000,2020,January,N,Final,69600,67500,2100,0.03
16226,Sub-County Place,Furnace Creek CDP,2020-01-01T00:00:00.000,2020,January,N,Final,100,90,10,0.052
16227,Sub-County Place,Galt city,2020-01-01T00:00:00.000,2020,January,N,Final,11800,11000,800,0.07
16228,Sub-County Place,Gardena city,2020-01-01T00:00:00.000,2020,January,N,Final,31000,29400,1600,0.05
16229,Sub-County Place,Garden Acres CDP,2020-01-01T00:00:00.000,2020,January,N,Final,4300,3900,500,0.104
16230,Sub-County Place,Garden Grove city,2020-01-01T00:00:00.000,2020,January,N,Final,81000,78300,2600,0.032
16231,Sub-County Place,Georgetown CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1100,1000,100,0.11
16232,Sub-County Place,Gilroy city,2020-01-01T00:00:00.000,2020,January,N,Final,30800,29700,1100,0.035
16233,Sub-County Place,Glendale city,2020-01-01T00:00:00.000,2020,January,N,Final,105300,100600,4700,0.045
16234,Sub-County Place,Glendora city,2020-01-01T00:00:00.000,2020,January,N,Final,26600,25400,1200,0.044
16235,Sub-County Place,Glen Ellen CDP,2020-01-01T00:00:00.000,2020,January,N,Final,500,500,0,0
16236,Sub-County Place,Golden Hills CDP,2020-01-01T00:00:00.000,2020,January,N,Final,4100,4000,100,0.034
16237,Sub-County Place,Gold River CDP,2020-01-01T00:00:00.000,2020,January,N,Final,3400,3300,200,0.047
16238,Sub-County Place,Goleta City,2020-01-01T00:00:00.000,2020,January,N,Final,17100,16700,400,0.022
16239,Sub-County Place,Gonzales city,2020-01-01T00:00:00.000,2020,January,N,Final,3800,3600,200,0.043
16240,Sub-County Place,Goshen CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1500,1400,100,0.054
16241,Sub-County Place,Graeagle CDP,2020-01-01T00:00:00.000,2020,January,N,Final,180,160,20,0.13
16242,Sub-County Place,Grand Terrace city,2020-01-01T00:00:00.000,2020,January,N,Final,6600,6400,200,0.032
16243,Sub-County Place,Granite Bay CDP,2020-01-01T00:00:00.000,2020,January,N,Final,11000,10600,300,0.031
16244,Sub-County Place,Grass Valley city,2020-01-01T00:00:00.000,2020,January,N,Final,6110,5730,380,0.062
16245,Sub-County Place,Graton CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1000,900,100,0.072
16246,Sub-County Place,Greenfield city,2020-01-01T00:00:00.000,2020,January,N,Final,7800,7200,600,0.08
16247,Sub-County Place,Greenhorn CDP,2020-01-01T00:00:00.000,2020,January,N,Final,110,90,10,0.123
16248,Sub-County Place,Green Valley CDP,2020-01-01T00:00:00.000,2020,January,N,Final,700,700,0,0
16249,Sub-County Place,Greenville CDP,2020-01-01T00:00:00.000,2020,January,N,Final,440,310,130,0.296
16250,Sub-County Place,Gridley city,2020-01-01T00:00:00.000,2020,January,N,Final,2500,2400,100,0.041
16251,Sub-County Place,Grover Beach city,2020-01-01T00:00:00.000,2020,January,N,Final,7100,6900,200,0.029
16252,Sub-County Place,Guadalupe city,2020-01-01T00:00:00.000,2020,January,N,Final,3400,3200,100,0.033
16253,Sub-County Place,Guerneville CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2500,2300,100,0.045
16254,Sub-County Place,Gustine city,2020-01-01T00:00:00.000,2020,January,N,Final,2600,2400,300,0.096
16255,Sub-County Place,Hacienda Heights CDP,2020-01-01T00:00:00.000,2020,January,N,Final,27100,26100,1000,0.038
16256,Sub-County Place,Half Moon Bay city,2020-01-01T00:00:00.000,2020,January,N,Final,7600,7500,100,0.018
16257,Sub-County Place,Hamilton Branch CDP,2020-01-01T00:00:00.000,2020,January,N,Final,160,130,30,0.167
16258,Sub-County Place,Hamilton City CDP,2020-01-01T00:00:00.000,2020,January,N,Final,960,870,90,0.094
16259,Sub-County Place,Hanford city,2020-01-01T00:00:00.000,2020,January,N,Final,24900,23000,1900,0.077
16260,Sub-County Place,Hawaiian Gardens city,2020-01-01T00:00:00.000,2020,January,N,Final,6600,6300,300,0.046
16261,Sub-County Place,Hawthorne city,2020-01-01T00:00:00.000,2020,January,N,Final,45500,43300,2200,0.048
16262,Sub-County Place,Hayfork CDP,2020-01-01T00:00:00.000,2020,January,N,Final,860,840,20,0.021
16263,Sub-County Place,Hayward city,2020-01-01T00:00:00.000,2020,January,N,Final,76900,74400,2500,0.033
16264,Sub-County Place,Healdsburg city,2020-01-01T00:00:00.000,2020,January,N,Final,6400,6300,100,0.02
16265,Sub-County Place,Heber CDP,2020-01-01T00:00:00.000,2020,January,N,Final,1500,1300,200,0.104
16266,Sub-County Place,Hemet city,2020-01-01T00:00:00.000,2020,January,N,Final,30000,28200,1800,0.061
16267,Sub-County Place,Hercules city,2020-01-01T00:00:00.000,2020,January,N,Final,14200,13700,500,0.032
16268,Sub-County Place,Hermosa Beach city,2020-01-01T00:00:00.000,2020,January,N,Final,12500,12100,400,0.032
16269,Sub-County Place,Hesperia city,2020-01-01T00:00:00.000,2020,January,N,Final,36400,34500,1900,0.053
16270,Sub-County Place,Hidden Hills city,2020-01-01T00:00:00.000,2020,January,N,Final,800,700,0,0.058
16271,Sub-County Place,Hidden Valley Lake CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2840,2800,40,0.014
16272,Sub-County Place,Highgrove CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2700,2500,200,0.061
16273,Sub-County Place,Highland city,2020-01-01T00:00:00.000,2020,January,N,Final,25000,23900,1000,0.041
16274,Sub-County Place,Hillsborough town,2020-01-01T00:00:00.000,2020,January,N,Final,5300,5200,100,0.018
16275,Sub-County Place,Hilmar Irwin CDP,2020-01-01T00:00:00.000,2020,January,N,Final,2500,2400,100,0.031
